"title_description","base_salary"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","170234.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","170234.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","170234.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","164477.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","164477.00"
"CAPTAIN DETAILED AS CHIEF OF DETECTIVES","285577.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","194689.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","170234.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"SERGEANT-","118056.00"
"EXECUTIVE AGENCY COUNSEL","155898.00"
"ADMINISTRATIVE STAFF ANALYST","226049.00"
"ADM MANAGER-NON-MGRL","78774.00"
"ADM MANAGER-NON-MGRL","115335.00"
"ADM MANAGER-NON-MGRL","128086.00"
"POLICE ADMINISTRATIVE AIDE","48977.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","79890.00"
"POLICE ADMINISTRATIVE AIDE","48977.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66506.00"
"ADM MANAGER-NON-MGRL","79526.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58758.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","62462.00"
"INTELLIGENCE RESEARCH SPECIALIST-PD","94438.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66478.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","68856.00"
"SCHOOL SAFETY AGENT","56508.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","170234.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","109352.00"
"SUPERVISOR OF MECHANICS","140840.00"
"SUPERVISOR OF MECHANICS","190433.00"
"SCHOOL SAFETY AGENT","56508.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"LIEUTENANT","149518.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58733.00"
"ADMINISTRATIVE STAFF ANALYST","124020.00"
"PARALEGAL AIDE","50265.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SUPERVISOR OF SCHOOL SECURITY","81237.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58905.00"
"POLICE OFFICER","109352.00"
"COMPUTER SPECIALIST","127805.00"
"P.O. DET SPEC","115923.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"POLICE OFFICER","109352.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","156098.00"
"LIEUTENANT","154751.00"
"CAPT DET CHIEF OF THE TRANSIT BUREAU","285577.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","152380.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"SUPERVISOR OF MECHANICS","140840.00"
"SCHOOL SAFETY AGENT","56508.00"
"SUPERVISOR OF MECHANICS","140840.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","54862.00"
"POLICE OFFICER","109352.00"
"PRINCIPAL POLICE COMMUNICATION TECHNICIAN","92121.00"
"ADMINISTRATIVE CONTRACT SPECIALIST","106625.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"POLICE OFFICER","109352.00"
"PRINCIPAL POLICE COMMUNICATION TECHNICIAN","108927.00"
"POLICE COMMUNICATIONS TECHNICIAN","56241.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","74550.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"POLICE OFFICER","109352.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","73069.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","60121.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","77519.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","65775.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","54624.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","54651.00"
"TRAFFIC ENFORCEMENT AGENT","49815.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57980.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"CAPTAIN DETAILED AS ASSISTANT CHIEF","285448.00"
"P.O. DA DET GR3","108477.00"
"CAPT DET CHIEF OF DEPARTMENT","242592.00"
"SCHOOL SAFETY AGENT","56508.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","77907.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58758.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66373.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","115923.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","76968.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","79932.00"
"EXECUTIVE AGENCY COUNSEL","253184.00"
"CAPT DET CHIEF OF INTERNAL AFFAIRS","276588.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"LIEUTENANT","154751.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","144462.00"
"P.O. DET SPEC","115390.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"P.O. DET SPEC","119980.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"LIEUTENANT","154751.00"
"CAPT DET CHIEF OF THE TRANSIT BUREAU","276588.00"
"CAPTAIN","194689.00"
"P.O. DET SPEC","102002.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","96477.00"
"POLICE OFFICER","101590.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE COMMUNICATIONS TECHNICIAN","59935.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","81057.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE ADMINISTRATIVE AIDE","47458.00"
"COMMUNITY ASSISTANT","43460.00"
"SCHOOL CROSSING GUARD","44584.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","65467.00"
"POLICE ADMINISTRATIVE AIDE","48885.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66478.00"
"POLICE ADMINISTRATIVE AIDE","49026.00"
"POLICE ADMINISTRATIVE AIDE","53907.00"
"ASSOCIATE INVESTIGATOR","74020.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58934.00"
"ADM MANAGER-NON-MGRL","95637.00"
"POLICE ADMINISTRATIVE AIDE","60142.00"
"POLICE ADMINISTRATIVE AIDE","48924.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","64240.00"
"POLICE ADMINISTRATIVE AIDE","49026.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","64659.00"
"P.O. DET SPEC","119980.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","79361.00"
"ADM MANAGER-NON-MGRL","100260.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66173.00"
"ASSOCIATE INVESTIGATOR","80518.00"
"SUPERVISOR OF RADIO REPAIR OPERATIONS","142273.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"CAPTAIN DETAILED AS ASSISTANT CHIEF","285448.00"
"POLICE OFFICER","109352.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","170234.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","170234.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"POLICE OFFICER","101590.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","118056.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"LIEUTENANT","142202.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"CAPTAIN","194689.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"LIEUTENANT","154751.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"CAPTAIN - CHIEF OF STAFF","276588.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","170234.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"POLICE OFFICER","105146.00"
"SUPERVISOR OF OFFICE MACHINE OPERATIONS","62392.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","44817.00"
"SCHOOL SAFETY AGENT","53264.00"
"MANAGEMENT AUDITOR","93062.00"
"POLICE OFFICER","109352.00"
"PROCUREMENT ANALYST","74894.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","62280.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE ADMINISTRATIVE AIDE","54135.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","63659.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","77442.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","79443.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","58008.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57917.00"
"COMPUTER ASSOCIATE","82591.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","79835.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","77143.00"
"POLICE ADMINISTRATIVE AIDE","40956.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","80008.00"
"SCHOOL SAFETY AGENT","54862.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE ADMINISTRATIVE AIDE","49395.00"
"ADMIN COMMUNITY RELATIONS SPECIALIST","112625.00"
"COMPUTER SPECIALIST","109640.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"TRAFFIC ENFORCEMENT AGENT","55153.00"
"ASSOCIATE STAFF ANALYST","98785.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","56810.00"
"SCHOOL SAFETY AGENT","56508.00"
"LIEUTENANT","154751.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE ADMINISTRATIVE AIDE","59143.00"
"CAPTAIN","188105.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","78225.00"
"POLICE ADMINISTRATIVE AIDE","49026.00"
"POLICE ADMINISTRATIVE AIDE","51706.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","82318.00"
"POLICE ADMINISTRATIVE AIDE","59197.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","78769.00"
"STAFF ANALYST","82497.00"
"MEDIA SERVICES TECHNICIAN","51135.00"
"ADM MANAGER-NON-MGRL","96853.00"
"ASSOCIATE INVESTIGATOR","77704.00"
"ADMINISTRATIVE PROCUREMENT ANALYST-NON-MGRL","101307.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","65321.00"
"EXECUTIVE AGENCY COUNSEL","213437.00"
"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST NM FORMER M1/M2","92471.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"INVESTIGATOR","55488.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58810.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","79862.00"
"SCHOOL SAFETY AGENT","56508.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","50643.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"P.O. DET SPEC","119980.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57980.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57917.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","65802.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57980.00"
"POLICE ADMINISTRATIVE AIDE","53861.00"
"TRAFFIC ENFORCEMENT AGENT","55339.00"
"TRAFFIC ENFORCEMENT AGENT","52413.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58784.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","65763.00"
"TRAFFIC ENFORCEMENT AGENT","52413.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","77468.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","56508.00"
"P.O. DA DET GR3","119980.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","98155.00"
"POLICE OFFICER","109352.00"
"POLICE COMMUNICATIONS TECHNICIAN","61985.00"
"SCHOOL SAFETY AGENT","56508.00"
"SERGEANT-","118056.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"POLICE OFFICER","105146.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"SERGEANT-","96477.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","109352.00"
"MOTOR VEHICLE SUPERVISOR","67642.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","69309.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SUPERVISOR OF SCHOOL SECURITY","81237.00"
"POLICE OFFICER","109352.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"CAPTAIN DETAILED AS CHIEF OF PERSONNEL","285577.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66478.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57922.00"
"INVESTIGATOR","52177.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","98155.00"
"SUPERVISOR OF SCHOOL SECURITY","81237.00"
"POLICE COMMUNICATIONS TECHNICIAN","57805.00"
"TELECOMMUNICATIONS ASSOCIATE","70365.00"
"ADMINISTRATIVE STAFF ANALYST","128349.00"
"POLICE OFFICER","101590.00"
"SCHOOL SAFETY AGENT","56508.00"
"P.O. DA DET GR3","119980.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","63096.00"
"CAPTAIN","194689.00"
"LIEUTENANT","154751.00"
"P.O. DET SPEC","119248.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","63712.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","74347.00"
"ADM MANAGER-NON-MGRL","105610.00"
"POLICE OFFICER","109352.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66368.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65575.00"
"SUPERVISOR OF SCHOOL SECURITY","81237.00"
"SCHOOL SAFETY AGENT","56508.00"
"MOTOR VEHICLE OPERATOR","50195.00"
"POLICE COMMUNICATIONS TECHNICIAN","57944.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","65670.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","58026.00"
"ASSOCIATE PARKING CONTROL SPECIALIST","67751.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"SERGEANT-","118056.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"CAPT DET CHIEF OF INTERNAL AFFAIRS","241116.00"
"CAPTAIN","194689.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","156098.00"
"ADMIN COMMUNITY RELATIONS SPECIALIST","100387.00"
"POLICE COMMUNICATIONS TECHNICIAN","62040.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","60561.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66506.00"
"SCHOOL SAFETY AGENT","53264.00"
"POLICE ADMINISTRATIVE AIDE","56721.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","80170.00"
"CAPTAIN","194689.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","75201.00"
"POLICE ADMINISTRATIVE AIDE","52199.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66478.00"
"TRAFFIC ENFORCEMENT AGENT","56707.00"
"CAPT DET CHIEF OF DEPARTMENT","276944.00"
"DEPUTY COMMISSIONER","285577.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","65670.00"
"POLICE OFFICER","109352.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","80727.00"
"POLICE ADMINISTRATIVE AIDE","47502.00"
"COMPUTER OPERATIONS MANAGER","172516.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","65602.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","63927.00"
"SERGEANT-","118056.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"POLICE COMMUNICATIONS TECHNICIAN","58578.00"
"P.O. DET SPEC","119429.00"
"CAPTAIN","194689.00"
"MOTOR VEHICLE OPERATOR","58272.00"
"POLICE ADMINISTRATIVE AIDE","54962.00"
"TRAFFIC ENFORCEMENT AGENT","56751.00"
"TRAFFIC ENFORCEMENT AGENT","52413.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","77481.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","105146.00"
"TRAFFIC ENFORCEMENT AGENT","55339.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","58026.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57980.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58758.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","71250.00"
"ADMINISTRATIVE STAFF ANALYST","127734.00"
"POLICE ADMINISTRATIVE AIDE","57271.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66478.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ADMINISTRATIVE STAFF ANALYST","127868.00"
"ASSOCIATE INVESTIGATOR","77095.00"
"POLICE ADMINISTRATIVE AIDE","49096.00"
"ADMINISTRATIVE STAFF ANALYST","127108.00"
"POLICE OFFICER","109352.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65303.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","77096.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","64145.00"
"TRAFFIC ENFORCEMENT AGENT","49830.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57826.00"
"POLICE OFFICER","109352.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","77391.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66506.00"
"POLICE ADMINISTRATIVE AIDE","54969.00"
"ADMINISTRATIVE STAFF ANALYST","108161.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"ADM MANAGER-NON-MGRL","111234.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","65072.00"
"ADM MANAGER-NON-MGRL","102061.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","71688.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","61675.00"
"POLICE ADMINISTRATIVE AIDE","49096.00"
"POLICE ADMINISTRATIVE AIDE","53594.00"
"POLICE ADMINISTRATIVE AIDE","51839.00"
"SECRETARY","46093.00"
"SCHOOL SAFETY AGENT","51729.00"
"AGENCY ATTORNEY","95450.00"
"CITY CUSTODIAL ASSISTANT","48464.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"EXECUTIVE AGENCY COUNSEL","247333.00"
"CITY CUSTODIAL ASSISTANT","43247.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","63721.00"
"POLICE ADMINISTRATIVE AIDE","47149.00"
"POLICE ADMINISTRATIVE AIDE","49121.00"
"SCHOOL SAFETY AGENT","56508.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"SCHOOL SAFETY AGENT","56508.00"
"ASSOCIATE INVESTIGATOR","68392.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","65721.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"POLICE COMMUNICATIONS TECHNICIAN","62274.00"
"TRAFFIC ENFORCEMENT AGENT","56779.00"
"PARKING CONTROL SPECIALIST","53219.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57922.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","77519.00"
"ADMINISTRATIVE STAFF ANALYST","198932.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58998.00"
"POLICE ADMINISTRATIVE AIDE","53419.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","77442.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57856.00"
"POLICE OFFICER","109352.00"
"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST NM FORMER M1/M2","98601.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ASSOCIATE INVESTIGATOR","96702.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","56508.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","62538.00"
"POLICE COMMUNICATIONS TECHNICIAN","61934.00"
"POLICE COMMUNICATIONS TECHNICIAN","61909.00"
"POLICE OFFICER","109352.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58758.00"
"SCHOOL SAFETY AGENT","50207.00"
"SCHOOL CROSSING GUARD","44584.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"LIEUTENANT","154751.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58758.00"
"ADMINISTRATIVE PROCUREMENT ANALYST","184232.00"
"CAPTAIN D/A INSPECTOR","208494.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"CAPTAIN D/A DEPUTY CHIEF","227306.00"
"CAPT DET CHIEF OF THE HOUSING BUREAU","285577.00"
"CAPTAIN DETAILED AS ASSISTANT CHIEF","240511.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","170234.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"POLICE OFFICER","109352.00"
"HOSTLER","54917.00"
"POLICE OFFICER","105146.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119980.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"POLICE COMMUNICATIONS TECHNICIAN","62080.00"
"SCHOOL SAFETY AGENT","56508.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"SCHOOL SAFETY AGENT","56508.00"
"COMPUTER ASSOCIATE","130482.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","76469.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","66246.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58784.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","64137.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","56883.00"
"INVESTIGATOR","61495.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","57104.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","64317.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","74438.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58758.00"
"COMMUNITY ASSISTANT","43460.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","82648.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"SCHOOL SAFETY AGENT","56508.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57922.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"ADMIN TRAFFIC ENF AGNT-UNION","85148.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","58026.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","58026.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","58026.00"
"*ATTORNEY AT LAW","100053.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","121048.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
